script_id,outcome,question,gold,predicted,agree,confidence,confidence_band
script_63,HUMAN_REVIEW,rewrite_strategy,lift_and_shift,refactor,False,0.568,low
script_63,HUMAN_REVIEW,has_subquery,True,True,True,0.8039,medium
script_63,HUMAN_REVIEW,has_window_function,False,False,True,0.8866,high
script_63,HUMAN_REVIEW,multi_source,True,True,True,0.5346,low
script_63,HUMAN_REVIEW,needs_human_review,False,True,False,0.6456,medium
script_64,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.6589,medium
script_64,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.619,medium
script_64,HUMAN_REVIEW,has_subquery,False,False,True,0.8141,medium
script_64,HUMAN_REVIEW,has_window_function,False,False,True,0.8774,high
script_64,HUMAN_REVIEW,multi_source,True,True,True,0.9271,high
script_64,HUMAN_REVIEW,needs_human_review,True,True,True,0.5133,low
script_65,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.6028,medium
script_65,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.6472,medium
script_65,HUMAN_REVIEW,has_subquery,False,False,True,0.6826,medium
script_65,HUMAN_REVIEW,has_window_function,True,False,False,0.7812,medium
script_65,HUMAN_REVIEW,multi_source,True,True,True,0.9441,high
script_65,HUMAN_REVIEW,needs_human_review,True,True,True,0.6746,medium
script_66,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.6327,medium
script_66,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.4866,low
script_66,HUMAN_REVIEW,has_subquery,True,False,False,0.5481,low
script_66,HUMAN_REVIEW,has_window_function,True,False,False,0.6459,medium
script_66,HUMAN_REVIEW,multi_source,False,True,False,0.7787,medium
script_66,HUMAN_REVIEW,needs_human_review,True,False,False,0.6443,medium
script_67,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.5902,low
script_67,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.6523,medium
script_67,HUMAN_REVIEW,has_subquery,True,True,True,0.7861,medium
script_67,HUMAN_REVIEW,has_window_function,False,False,True,0.7939,medium
script_67,HUMAN_REVIEW,multi_source,False,False,True,0.7261,medium
script_67,HUMAN_REVIEW,needs_human_review,True,True,True,0.6957,medium
script_68,HUMAN_REVIEW,migration_complexity,medium,medium,True,0.5932,low
script_68,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.6401,medium
script_68,HUMAN_REVIEW,has_subquery,False,False,True,0.6884,medium
script_68,HUMAN_REVIEW,has_window_function,True,False,False,0.7829,medium
script_68,HUMAN_REVIEW,multi_source,True,True,True,0.9431,high
script_68,HUMAN_REVIEW,needs_human_review,True,True,True,0.6789,medium
script_69,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6475,medium
script_69,HUMAN_REVIEW,rewrite_strategy,lift_and_shift,refactor,False,0.6233,medium
script_69,HUMAN_REVIEW,has_subquery,True,True,True,0.5406,low
script_69,HUMAN_REVIEW,has_window_function,False,False,True,0.9085,high
script_69,HUMAN_REVIEW,multi_source,True,False,False,0.5927,low
script_69,HUMAN_REVIEW,needs_human_review,False,True,False,0.6274,medium
script_70,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6099,medium
script_70,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.612,medium
script_70,HUMAN_REVIEW,has_subquery,False,False,True,0.7268,medium
script_70,HUMAN_REVIEW,has_window_function,False,False,True,0.9075,high
script_70,HUMAN_REVIEW,multi_source,True,False,False,0.6489,medium
script_70,HUMAN_REVIEW,needs_human_review,True,True,True,0.6321,medium
script_71,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6486,medium
script_71,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.7149,medium
script_71,HUMAN_REVIEW,has_subquery,False,False,True,0.7416,medium
script_71,HUMAN_REVIEW,has_window_function,False,False,True,0.8884,high
script_71,HUMAN_REVIEW,multi_source,True,True,True,0.9484,high
script_71,HUMAN_REVIEW,needs_human_review,True,True,True,0.5904,low
script_72,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6453,medium
script_72,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5925,low
script_72,HUMAN_REVIEW,has_subquery,True,False,False,0.5359,low
script_72,HUMAN_REVIEW,has_window_function,False,False,True,0.9204,high
script_72,HUMAN_REVIEW,multi_source,True,True,True,0.8263,medium
script_72,HUMAN_REVIEW,needs_human_review,True,True,True,0.5724,low
script_73,HUMAN_REVIEW,migration_complexity,high,medium,False,0.4977,low
script_73,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.4558,low
script_73,HUMAN_REVIEW,has_subquery,True,False,False,0.8091,medium
script_73,HUMAN_REVIEW,has_window_function,False,False,True,0.9104,high
script_73,HUMAN_REVIEW,multi_source,True,True,True,0.8222,medium
script_73,HUMAN_REVIEW,needs_human_review,True,False,False,0.578,low
script_74,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6618,medium
script_74,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.6374,medium
script_74,HUMAN_REVIEW,has_subquery,True,True,True,0.7025,medium
script_74,HUMAN_REVIEW,has_window_function,False,False,True,0.766,medium
script_74,HUMAN_REVIEW,multi_source,False,False,True,0.8829,high
script_74,HUMAN_REVIEW,needs_human_review,True,True,True,0.6722,medium
script_75,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5933,low
script_75,HUMAN_REVIEW,rewrite_strategy,lift_and_shift,refactor,False,0.4784,low
script_75,HUMAN_REVIEW,has_subquery,False,False,True,0.7861,medium
script_75,HUMAN_REVIEW,has_window_function,False,False,True,0.9004,high
script_75,HUMAN_REVIEW,multi_source,True,False,False,0.6858,medium
script_75,HUMAN_REVIEW,needs_human_review,True,True,True,0.688,medium
script_76,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6448,medium
script_76,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.6938,medium
script_76,HUMAN_REVIEW,has_subquery,True,True,True,0.5808,low
script_76,HUMAN_REVIEW,has_window_function,False,False,True,0.7551,medium
script_76,HUMAN_REVIEW,multi_source,False,False,True,0.6515,medium
script_76,HUMAN_REVIEW,needs_human_review,True,False,False,0.5386,low
script_77,HUMAN_REVIEW,migration_complexity,high,medium,False,0.568,low
script_77,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5641,low
script_77,HUMAN_REVIEW,has_subquery,True,False,False,0.6634,medium
script_77,HUMAN_REVIEW,has_window_function,False,False,True,0.9087,high
script_77,HUMAN_REVIEW,multi_source,True,True,True,0.8578,high
script_77,HUMAN_REVIEW,needs_human_review,True,True,True,0.6667,medium
script_78,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6321,medium
script_78,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5939,low
script_78,HUMAN_REVIEW,has_subquery,True,True,True,0.718,medium
script_78,HUMAN_REVIEW,has_window_function,False,False,True,0.8832,high
script_78,HUMAN_REVIEW,multi_source,True,True,True,0.9024,high
script_78,HUMAN_REVIEW,needs_human_review,True,True,True,0.6956,medium
script_79,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5552,low
script_79,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5197,low
script_79,HUMAN_REVIEW,has_subquery,True,True,True,0.7127,medium
script_79,HUMAN_REVIEW,has_window_function,False,False,True,0.8907,high
script_79,HUMAN_REVIEW,multi_source,True,True,True,0.8372,medium
script_79,HUMAN_REVIEW,needs_human_review,True,True,True,0.5487,low
script_80,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6978,medium
script_80,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5728,low
script_80,HUMAN_REVIEW,has_subquery,True,True,True,0.6204,medium
script_80,HUMAN_REVIEW,has_window_function,False,False,True,0.9167,high
script_80,HUMAN_REVIEW,multi_source,True,True,True,0.827,medium
script_80,HUMAN_REVIEW,needs_human_review,True,True,True,0.5914,low
script_81,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6181,medium
script_81,HUMAN_REVIEW,rewrite_strategy,lift_and_shift,refactor,False,0.6096,medium
script_81,HUMAN_REVIEW,has_subquery,True,True,True,0.5692,low
script_81,HUMAN_REVIEW,has_window_function,False,False,True,0.9103,high
script_81,HUMAN_REVIEW,multi_source,True,False,False,0.6891,medium
script_81,HUMAN_REVIEW,needs_human_review,False,True,False,0.6707,medium
script_82,HUMAN_REVIEW,migration_complexity,high,medium,False,0.7021,medium
script_82,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5894,low
script_82,HUMAN_REVIEW,has_subquery,True,True,True,0.6751,medium
script_82,HUMAN_REVIEW,has_window_function,False,False,True,0.9113,high
script_82,HUMAN_REVIEW,multi_source,True,True,True,0.8443,medium
script_82,HUMAN_REVIEW,needs_human_review,True,True,True,0.5897,low
script_83,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5705,low
script_83,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5267,low
script_83,HUMAN_REVIEW,has_subquery,False,False,True,0.562,low
script_83,HUMAN_REVIEW,has_window_function,False,False,True,0.8216,medium
script_83,HUMAN_REVIEW,multi_source,True,False,False,0.5566,low
script_83,HUMAN_REVIEW,needs_human_review,True,True,True,0.6577,medium
script_84,HUMAN_REVIEW,migration_complexity,high,medium,False,0.7429,medium
script_84,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5097,low
script_84,HUMAN_REVIEW,has_subquery,True,False,False,0.618,medium
script_84,HUMAN_REVIEW,has_window_function,False,False,True,0.8161,medium
script_84,HUMAN_REVIEW,multi_source,True,True,True,0.9244,high
script_84,HUMAN_REVIEW,needs_human_review,True,False,False,0.5038,low
script_85,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5977,low
script_85,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.6085,medium
script_85,HUMAN_REVIEW,has_subquery,True,False,False,0.7411,medium
script_85,HUMAN_REVIEW,has_window_function,False,False,True,0.9056,high
script_85,HUMAN_REVIEW,multi_source,True,True,True,0.8827,high
script_85,HUMAN_REVIEW,needs_human_review,True,True,True,0.6503,medium
script_86,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6359,medium
script_86,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.6366,medium
script_86,HUMAN_REVIEW,has_subquery,False,False,True,0.782,medium
script_86,HUMAN_REVIEW,has_window_function,False,False,True,0.893,high
script_86,HUMAN_REVIEW,multi_source,True,False,False,0.6768,medium
script_86,HUMAN_REVIEW,needs_human_review,True,True,True,0.6491,medium
script_87,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6742,medium
script_87,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.5997,low
script_87,HUMAN_REVIEW,has_subquery,True,False,False,0.5417,low
script_87,HUMAN_REVIEW,has_window_function,True,False,False,0.8094,medium
script_87,HUMAN_REVIEW,multi_source,True,True,True,0.7561,medium
script_87,HUMAN_REVIEW,needs_human_review,True,True,True,0.668,medium
script_88,HUMAN_REVIEW,migration_complexity,high,medium,False,0.7412,medium
script_88,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.6046,medium
script_88,HUMAN_REVIEW,has_subquery,True,False,False,0.6404,medium
script_88,HUMAN_REVIEW,has_window_function,False,False,True,0.8612,high
script_88,HUMAN_REVIEW,multi_source,True,True,True,0.6892,medium
script_88,HUMAN_REVIEW,needs_human_review,True,True,True,0.5922,low
script_89,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6367,medium
script_89,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5921,low
script_89,HUMAN_REVIEW,has_subquery,True,True,True,0.5584,low
script_89,HUMAN_REVIEW,has_window_function,False,False,True,0.9137,high
script_89,HUMAN_REVIEW,multi_source,True,True,True,0.7126,medium
script_89,HUMAN_REVIEW,needs_human_review,True,True,True,0.5197,low
script_90,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6555,medium
script_90,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5145,low
script_90,HUMAN_REVIEW,has_subquery,True,True,True,0.6931,medium
script_90,HUMAN_REVIEW,has_window_function,False,False,True,0.8394,medium
script_90,HUMAN_REVIEW,multi_source,True,False,False,0.7332,medium
script_90,HUMAN_REVIEW,needs_human_review,True,True,True,0.5329,low
script_91,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6806,medium
script_91,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.6188,medium
script_91,HUMAN_REVIEW,has_subquery,False,False,True,0.8384,medium
script_91,HUMAN_REVIEW,has_window_function,False,False,True,0.8738,high
script_91,HUMAN_REVIEW,multi_source,True,True,True,0.6699,medium
script_91,HUMAN_REVIEW,needs_human_review,True,False,False,0.5031,low
script_92,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6231,medium
script_92,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.6132,medium
script_92,HUMAN_REVIEW,has_subquery,True,True,True,0.5623,low
script_92,HUMAN_REVIEW,has_window_function,False,False,True,0.8723,high
script_92,HUMAN_REVIEW,multi_source,True,True,True,0.8771,high
script_92,HUMAN_REVIEW,needs_human_review,True,True,True,0.5294,low
script_93,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6664,medium
script_93,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5735,low
script_93,HUMAN_REVIEW,has_subquery,True,True,True,0.5839,low
script_93,HUMAN_REVIEW,has_window_function,False,False,True,0.9134,high
script_93,HUMAN_REVIEW,multi_source,True,True,True,0.832,medium
script_93,HUMAN_REVIEW,needs_human_review,True,True,True,0.5495,low
script_94,HUMAN_REVIEW,migration_complexity,high,medium,False,0.651,medium
script_94,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5691,low
script_94,HUMAN_REVIEW,has_subquery,True,True,True,0.6195,medium
script_94,HUMAN_REVIEW,has_window_function,False,False,True,0.9132,high
script_94,HUMAN_REVIEW,multi_source,True,True,True,0.8339,medium
script_94,HUMAN_REVIEW,needs_human_review,True,True,True,0.5745,low
script_95,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6543,medium
script_95,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.582,low
script_95,HUMAN_REVIEW,has_subquery,True,True,True,0.5709,low
script_95,HUMAN_REVIEW,has_window_function,False,False,True,0.9114,high
script_95,HUMAN_REVIEW,multi_source,True,True,True,0.8411,medium
script_95,HUMAN_REVIEW,needs_human_review,True,True,True,0.5901,low
script_96,HUMAN_REVIEW,migration_complexity,high,medium,False,0.7445,medium
script_96,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.5354,low
script_96,HUMAN_REVIEW,has_subquery,True,False,False,0.6916,medium
script_96,HUMAN_REVIEW,has_window_function,False,False,True,0.7999,medium
script_96,HUMAN_REVIEW,multi_source,True,True,True,0.8311,medium
script_96,HUMAN_REVIEW,needs_human_review,True,True,True,0.5516,low
script_97,HUMAN_REVIEW,migration_complexity,high,medium,False,0.7677,medium
script_97,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.5887,low
script_97,HUMAN_REVIEW,has_subquery,True,False,False,0.6313,medium
script_97,HUMAN_REVIEW,has_window_function,False,False,True,0.8708,high
script_97,HUMAN_REVIEW,multi_source,True,True,True,0.6043,medium
script_97,HUMAN_REVIEW,needs_human_review,True,True,True,0.6275,medium
script_98,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5986,low
script_98,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.546,low
script_98,HUMAN_REVIEW,has_subquery,True,False,False,0.6213,medium
script_98,HUMAN_REVIEW,has_window_function,False,False,True,0.8524,high
script_98,HUMAN_REVIEW,multi_source,True,True,True,0.7027,medium
script_98,HUMAN_REVIEW,needs_human_review,True,True,True,0.5385,low
script_99,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6519,medium
script_99,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.5911,low
script_99,HUMAN_REVIEW,has_subquery,True,True,True,0.5349,low
script_99,HUMAN_REVIEW,has_window_function,False,False,True,0.8715,high
script_99,HUMAN_REVIEW,multi_source,True,True,True,0.6758,medium
script_99,HUMAN_REVIEW,needs_human_review,True,True,True,0.5571,low
