script_id,outcome,question,gold,predicted,agree,confidence,confidence_band
script_72,HUMAN_REVIEW,has_subquery,True,True,True,0.9329,high
script_72,HUMAN_REVIEW,has_window_function,False,True,False,0.8325,medium
script_72,HUMAN_REVIEW,multi_source,True,True,True,0.9578,high
script_72,HUMAN_REVIEW,needs_human_review,True,True,True,0.8909,high
script_73,ESCALATE,migration_complexity,high,medium,False,0.5192,low
script_73,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3748,low
script_73,ESCALATE,has_subquery,True,True,True,0.9866,high
script_73,ESCALATE,has_window_function,False,True,False,1.0,high
script_73,ESCALATE,multi_source,True,True,True,1.0,high
script_73,ESCALATE,needs_human_review,True,True,True,0.9415,high
script_74,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6271,medium
script_74,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.362,low
script_74,HUMAN_REVIEW,has_subquery,True,True,True,0.9344,high
script_74,HUMAN_REVIEW,has_window_function,False,True,False,0.7764,medium
script_74,HUMAN_REVIEW,multi_source,False,True,False,0.8349,medium
script_74,HUMAN_REVIEW,needs_human_review,True,True,True,0.782,medium
script_75,ESCALATE,migration_complexity,high,medium,False,0.5988,low
script_75,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.3048,low
script_75,ESCALATE,has_subquery,False,True,False,0.9701,high
script_75,ESCALATE,has_window_function,False,True,False,0.952,high
script_75,ESCALATE,multi_source,True,True,True,0.9319,high
script_75,ESCALATE,needs_human_review,True,True,True,0.838,medium
script_76,ESCALATE,migration_complexity,high,medium,False,0.6387,medium
script_76,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3617,low
script_76,ESCALATE,has_subquery,True,True,True,1.0,high
script_76,ESCALATE,has_window_function,False,True,False,1.0,high
script_76,ESCALATE,multi_source,False,True,False,1.0,high
script_76,ESCALATE,needs_human_review,True,True,True,0.9018,high
script_77,ESCALATE,migration_complexity,high,medium,False,0.6388,medium
script_77,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4075,low
script_77,ESCALATE,has_subquery,True,True,True,0.9986,high
script_77,ESCALATE,has_window_function,False,True,False,1.0,high
script_77,ESCALATE,multi_source,True,True,True,1.0,high
script_77,ESCALATE,needs_human_review,True,True,True,0.9998,high
script_78,ESCALATE,migration_complexity,high,medium,False,0.6576,medium
script_78,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3792,low
script_78,ESCALATE,has_subquery,True,True,True,0.9548,high
script_78,ESCALATE,has_window_function,False,True,False,0.8972,high
script_78,ESCALATE,multi_source,True,True,True,1.0,high
script_78,ESCALATE,needs_human_review,True,True,True,0.7966,medium
script_79,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6012,medium
script_79,HUMAN_REVIEW,rewrite_strategy,refactor,manual_rewrite,False,0.4421,low
script_79,HUMAN_REVIEW,has_subquery,True,True,True,0.9358,high
script_79,HUMAN_REVIEW,has_window_function,False,True,False,0.8211,medium
script_79,HUMAN_REVIEW,multi_source,True,True,True,0.9438,high
script_79,HUMAN_REVIEW,needs_human_review,True,True,True,0.855,high
script_80,ESCALATE,migration_complexity,high,medium,False,0.6012,medium
script_80,ESCALATE,rewrite_strategy,refactor,refactor,True,0.5431,low
script_80,ESCALATE,has_subquery,True,True,True,0.9623,high
script_80,ESCALATE,has_window_function,False,True,False,0.9717,high
script_80,ESCALATE,multi_source,True,True,True,1.0,high
script_80,ESCALATE,needs_human_review,True,True,True,0.8393,medium
script_81,ESCALATE,migration_complexity,high,medium,False,0.5983,low
script_81,ESCALATE,rewrite_strategy,lift_and_shift,refactor,False,0.2677,low
script_81,ESCALATE,has_subquery,True,True,True,0.9946,high
script_81,ESCALATE,has_window_function,False,True,False,0.9615,high
script_81,ESCALATE,multi_source,True,True,True,0.9675,high
script_81,ESCALATE,needs_human_review,False,True,False,0.8871,high
script_82,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5736,low
script_82,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.5043,low
script_82,HUMAN_REVIEW,has_subquery,True,True,True,1.0,high
script_82,HUMAN_REVIEW,has_window_function,False,True,False,0.8303,medium
script_82,HUMAN_REVIEW,multi_source,True,True,True,1.0,high
script_82,HUMAN_REVIEW,needs_human_review,True,True,True,0.8381,medium
script_83,ESCALATE,migration_complexity,high,medium,False,0.5788,low
script_83,ESCALATE,rewrite_strategy,refactor,refactor,True,0.2979,low
script_83,ESCALATE,has_subquery,False,True,False,0.8924,high
script_83,ESCALATE,has_window_function,False,True,False,0.7567,medium
script_83,ESCALATE,multi_source,True,True,True,1.0,high
script_83,ESCALATE,needs_human_review,True,True,True,0.8604,high
script_84,HUMAN_REVIEW,migration_complexity,high,medium,False,0.5655,low
script_84,HUMAN_REVIEW,rewrite_strategy,refactor,lift_and_shift,False,0.5911,low
script_84,HUMAN_REVIEW,has_subquery,True,True,True,1.0,high
script_84,HUMAN_REVIEW,has_window_function,False,True,False,0.7674,medium
script_84,HUMAN_REVIEW,multi_source,True,True,True,0.9139,high
script_84,HUMAN_REVIEW,needs_human_review,True,True,True,0.8533,high
script_85,ESCALATE,migration_complexity,high,medium,False,0.6284,medium
script_85,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3988,low
script_85,ESCALATE,has_subquery,True,True,True,1.0,high
script_85,ESCALATE,has_window_function,False,True,False,0.92,high
script_85,ESCALATE,multi_source,True,True,True,1.0,high
script_85,ESCALATE,needs_human_review,True,True,True,0.9094,high
script_86,ESCALATE,migration_complexity,high,medium,False,0.6299,medium
script_86,ESCALATE,rewrite_strategy,redesign,refactor,False,0.639,medium
script_86,ESCALATE,has_subquery,False,True,False,0.989,high
script_86,ESCALATE,has_window_function,False,True,False,1.0,high
script_86,ESCALATE,multi_source,True,True,True,0.973,high
script_86,ESCALATE,needs_human_review,True,True,True,0.932,high
script_87,HUMAN_REVIEW,migration_complexity,high,medium,False,0.66,medium
script_87,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.4012,low
script_87,HUMAN_REVIEW,has_subquery,True,True,True,0.9638,high
script_87,HUMAN_REVIEW,has_window_function,True,True,True,0.8892,high
script_87,HUMAN_REVIEW,multi_source,True,True,True,0.9571,high
script_87,HUMAN_REVIEW,needs_human_review,True,True,True,0.9167,high
script_88,ESCALATE,migration_complexity,high,medium,False,0.602,medium
script_88,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4025,low
script_88,ESCALATE,has_subquery,True,True,True,1.0,high
script_88,ESCALATE,has_window_function,False,True,False,1.0,high
script_88,ESCALATE,multi_source,True,True,True,1.0,high
script_88,ESCALATE,needs_human_review,True,True,True,0.968,high
script_89,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6236,medium
script_89,HUMAN_REVIEW,rewrite_strategy,refactor,refactor,True,0.3188,low
script_89,HUMAN_REVIEW,has_subquery,True,True,True,0.9812,high
script_89,HUMAN_REVIEW,has_window_function,False,True,False,0.7667,medium
script_89,HUMAN_REVIEW,multi_source,True,True,True,0.9652,high
script_89,HUMAN_REVIEW,needs_human_review,True,True,True,0.8787,high
script_90,ESCALATE,migration_complexity,high,medium,False,0.6016,medium
script_90,ESCALATE,rewrite_strategy,refactor,refactor,True,0.4079,low
script_90,ESCALATE,has_subquery,True,True,True,1.0,high
script_90,ESCALATE,has_window_function,False,True,False,1.0,high
script_90,ESCALATE,multi_source,True,True,True,1.0,high
script_90,ESCALATE,needs_human_review,True,True,True,0.9334,high
script_91,ESCALATE,migration_complexity,high,medium,False,0.6459,medium
script_91,ESCALATE,rewrite_strategy,redesign,refactor,False,0.3987,low
script_91,ESCALATE,has_subquery,False,True,False,1.0,high
script_91,ESCALATE,has_window_function,False,True,False,1.0,high
script_91,ESCALATE,multi_source,True,True,True,0.9547,high
script_91,ESCALATE,needs_human_review,True,True,True,0.9604,high
script_92,ESCALATE,migration_complexity,high,medium,False,0.5833,low
script_92,ESCALATE,rewrite_strategy,redesign,refactor,False,0.518,low
script_92,ESCALATE,has_subquery,True,True,True,0.9729,high
script_92,ESCALATE,has_window_function,False,True,False,0.9395,high
script_92,ESCALATE,multi_source,True,True,True,0.9562,high
script_92,ESCALATE,needs_human_review,True,True,True,0.9311,high
script_93,ESCALATE,migration_complexity,high,medium,False,0.5856,low
script_93,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3936,low
script_93,ESCALATE,has_subquery,True,True,True,1.0,high
script_93,ESCALATE,has_window_function,False,True,False,0.9515,high
script_93,ESCALATE,multi_source,True,True,True,0.9851,high
script_93,ESCALATE,needs_human_review,True,True,True,0.9179,high
script_94,ESCALATE,migration_complexity,high,medium,False,0.5979,low
script_94,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3845,low
script_94,ESCALATE,has_subquery,True,True,True,1.0,high
script_94,ESCALATE,has_window_function,False,True,False,0.9999,high
script_94,ESCALATE,multi_source,True,True,True,1.0,high
script_94,ESCALATE,needs_human_review,True,True,True,0.8848,high
script_95,ESCALATE,migration_complexity,high,medium,False,0.5993,low
script_95,ESCALATE,rewrite_strategy,refactor,refactor,True,0.3934,low
script_95,ESCALATE,has_subquery,True,True,True,1.0,high
script_95,ESCALATE,has_window_function,False,True,False,0.9025,high
script_95,ESCALATE,multi_source,True,True,True,0.9703,high
script_95,ESCALATE,needs_human_review,True,True,True,0.91,high
script_96,ESCALATE,migration_complexity,high,medium,False,0.609,medium
script_96,ESCALATE,rewrite_strategy,redesign,refactor,False,0.4991,low
script_96,ESCALATE,has_subquery,True,True,True,0.9311,high
script_96,ESCALATE,has_window_function,False,True,False,0.9483,high
script_96,ESCALATE,multi_source,True,True,True,1.0,high
script_96,ESCALATE,needs_human_review,True,True,True,0.922,high
script_97,ESCALATE,migration_complexity,high,medium,False,0.6437,medium
script_97,ESCALATE,rewrite_strategy,redesign,refactor,False,0.3678,low
script_97,ESCALATE,has_subquery,True,True,True,1.0,high
script_97,ESCALATE,has_window_function,False,True,False,0.9824,high
script_97,ESCALATE,multi_source,True,True,True,1.0,high
script_97,ESCALATE,needs_human_review,True,True,True,0.9266,high
script_98,HUMAN_REVIEW,migration_complexity,high,medium,False,0.6201,medium
script_98,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.3665,low
script_98,HUMAN_REVIEW,has_subquery,True,True,True,1.0,high
script_98,HUMAN_REVIEW,has_window_function,False,True,False,0.8484,medium
script_98,HUMAN_REVIEW,multi_source,True,True,True,1.0,high
script_98,HUMAN_REVIEW,needs_human_review,True,True,True,0.9396,high
script_99,HUMAN_REVIEW,migration_complexity,high,medium,False,0.682,medium
script_99,HUMAN_REVIEW,rewrite_strategy,redesign,refactor,False,0.3586,low
script_99,HUMAN_REVIEW,has_subquery,True,True,True,0.9946,high
script_99,HUMAN_REVIEW,has_window_function,False,True,False,0.8432,medium
script_99,HUMAN_REVIEW,multi_source,True,True,True,0.9873,high
script_99,HUMAN_REVIEW,needs_human_review,True,True,True,0.9448,high
